dataset,predictor,traversal,pairing,K,dictionary_entries,pair_entropy,coverage,hits,pairs,encoded_bits,raw_bits,bpw,ratio,sha256
plane,avg,col,traversal,32,7,0.5296460725325238,1.0,2048,2048,8496,28672,2.07421875,0.2963169642857143,241885d5dbd4796b3068c5669ad03ad5f0e290adc0b3e435ebac538bb9a47599
plane,avg,col,traversal,64,7,0.5296460725325238,1.0,2048,2048,8496,28672,2.07421875,0.2963169642857143,241885d5dbd4796b3068c5669ad03ad5f0e290adc0b3e435ebac538bb9a47599
plane,avg,col,traversal,128,7,0.5296460725325238,1.0,2048,2048,8496,28672,2.07421875,0.2963169642857143,241885d5dbd4796b3068c5669ad03ad5f0e290adc0b3e435ebac538bb9a47599
plane,avg,col,traversal,256,7,0.5296460725325238,1.0,2048,2048,8496,28672,2.07421875,0.2963169642857143,241885d5dbd4796b3068c5669ad03ad5f0e290adc0b3e435ebac538bb9a47599
plane,avg,col,horizontal,16,6,0.528985468424972,1.0,2048,2048,8480,28672,2.0703125,0.29575892857142855,940837dc76dcc96bef26a7a306ddd9a1ac213a8f32792108dead0de72575efe9
plane,avg,col,horizontal,32,6,0.528985468424972,1.0,2048,2048,8480,28672,2.0703125,0.29575892857142855,940837dc76dcc96bef26a7a306ddd9a1ac213a8f32792108dead0de72575efe9
plane,avg,col,horizontal,64,6,0.528985468424972,1.0,2048,2048,8480,28672,2.0703125,0.29575892857142855,940837dc76dcc96bef26a7a306ddd9a1ac213a8f32792108dead0de72575efe9
plane,avg,col,horizontal,128,6,0.528985468424972,1.0,2048,2048,8480,28672,2.0703125,0.29575892857142855,940837dc76dcc96bef26a7a306ddd9a1ac213a8f32792108dead0de72575efe9
plane,avg,col,horizontal,256,6,0.528985468424972,1.0,2048,2048,8480,28672,2.0703125,0.29575892857142855,940837dc76dcc96bef26a7a306ddd9a1ac213a8f32792108dead0de72575efe9
plane,avg,col,vertical,16,7,0.5296460725325238,1.0,2048,2048,8496,28672,2.07421875,0.2963169642857143,42364180a9589687727df5885f14d5864f59849472f2d9efd9b388295a3c7804
plane,avg,col,vertical,32,7,0.5296460725325238,1.0,2048,2048,8496,28672,2.07421875,0.2963169642857143,42364180a9589687727df5885f14d5864f59849472f2d9efd9b388295a3c7804
plane,avg,col,vertical,64,7,0.5296460725325238,1.0,2048,2048,8496,28672,2.07421875,0.2963169642857143,42364180a9589687727df5885f14d5864f59849472f2d9efd9b388295a3c7804
plane,avg,col,vertical,128,7,0.5296460725325238,1.0,2048,2048,8496,28672,2.07421875,0.2963169642857143,42364180a9589687727df5885f14d5864f59849472f2d9efd9b388295a3c7804
plane,avg,col,vertical,256,7,0.5296460725325238,1.0,2048,2048,8496,28672,2.07421875,0.2963169642857143,42364180a9589687727df5885f14d5864f59849472f2d9efd9b388295a3c7804
plane,avg,col_serp,traversal,16,8,1.306581111810277,1.0,2048,2048,8512,28672,2.078125,0.296875,749b16e5c74e3179b308316cf008881bf6880de353413df0b9bf21405253cc3e
plane,avg,col_serp,traversal,32,8,1.306581111810277,1.0,2048,2048,8512,28672,2.078125,0.296875,749b16e5c74e3179b308316cf008881bf6880de353413df0b9bf21405253cc3e
plane,avg,col_serp,traversal,64,8,1.306581111810277,1.0,2048,2048,8512,28672,2.078125,0.296875,749b16e5c74e3179b308316cf008881bf6880de353413df0b9bf21405253cc3e
plane,avg,col_serp,traversal,128,8,1.306581111810277,1.0,2048,2048,8512,28672,2.078125,0.296875,749b16e5c74e3179b308316cf008881bf6880de353413df0b9bf21405253cc3e
plane,avg,col_serp,traversal,256,8,1.306581111810277,1.0,2048,2048,8512,28672,2.078125,0.296875,749b16e5c74e3179b308316cf008881bf6880de353413df0b9bf21405253cc3e
plane,avg,col_serp,horizontal,16,5,0.4230153990064706,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,92f6bd0e7d3c9cb64a476429643643fc0e8e768212c614ac537a28ee69cdef6d
plane,avg,col_serp,horizontal,32,5,0.4230153990064706,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,92f6bd0e7d3c9cb64a476429643643fc0e8e768212c614ac537a28ee69cdef6d
plane,avg,col_serp,horizontal,64,5,0.4230153990064706,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,92f6bd0e7d3c9cb64a476429643643fc0e8e768212c614ac537a28ee69cdef6d
plane,avg,col_serp,horizontal,128,5,0.4230153990064706,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,92f6bd0e7d3c9cb64a476429643643fc0e8e768212c614ac537a28ee69cdef6d
plane,avg,col_serp,horizontal,256,5,0.4230153990064706,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,92f6bd0e7d3c9cb64a476429643643fc0e8e768212c614ac537a28ee69cdef6d
plane,avg,col_serp,vertical,16,8,1.306581111810277,1.0,2048,2048,8512,28672,2.078125,0.296875,0f152076df1828d4251d742b371b7fffc99ab79390eaeab3869c8cbb616f7987
plane,avg,col_serp,vertical,32,8,1.306581111810277,1.0,2048,2048,8512,28672,2.078125,0.296875,0f152076df1828d4251d742b371b7fffc99ab79390eaeab3869c8cbb616f7987
plane,avg,col_serp,vertical,64,8,1.306581111810277,1.0,2048,2048,8512,28672,2.078125,0.296875,0f152076df1828d4251d742b371b7fffc99ab79390eaeab3869c8cbb616f7987
plane,avg,col_serp,vertical,128,8,1.306581111810277,1.0,2048,2048,8512,28672,2.078125,0.296875,0f152076df1828d4251d742b371b7fffc99ab79390eaeab3869c8cbb616f7987
plane,avg,col_serp,vertical,256,8,1.306581111810277,1.0,2048,2048,8512,28672,2.078125,0.296875,0f152076df1828d4251d742b371b7fffc99ab79390eaeab3869c8cbb616f7987
plane,paeth,row,traversal,16,5,0.45219887064212433,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,893371bf0489f79779bc867c9920c2b320a0fd1dc5705f2ecde599285a847dfd
plane,paeth,row,traversal,32,5,0.45219887064212433,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,893371bf0489f79779bc867c9920c2b320a0fd1dc5705f2ecde599285a847dfd
plane,paeth,row,traversal,64,5,0.45219887064212433,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,893371bf0489f79779bc867c9920c2b320a0fd1dc5705f2ecde599285a847dfd
plane,paeth,row,traversal,128,5,0.45219887064212433,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,893371bf0489f79779bc867c9920c2b320a0fd1dc5705f2ecde599285a847dfd
plane,paeth,row,traversal,256,5,0.45219887064212433,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,893371bf0489f79779bc867c9920c2b320a0fd1dc5705f2ecde599285a847dfd
plane,paeth,row,horizontal,16,5,0.45219887064212433,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,dfc2c54dc379c4ec4222deccbd11a06da8177a324e902e505a11cae0c70c62ed
plane,paeth,row,horizontal,32,5,0.45219887064212433,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,dfc2c54dc379c4ec4222deccbd11a06da8177a324e902e505a11cae0c70c62ed
plane,paeth,row,horizontal,64,5,0.45219887064212433,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,dfc2c54dc379c4ec4222deccbd11a06da8177a324e902e505a11cae0c70c62ed
plane,paeth,row,horizontal,128,5,0.45219887064212433,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,dfc2c54dc379c4ec4222deccbd11a06da8177a324e902e505a11cae0c70c62ed
plane,paeth,row,horizontal,256,5,0.45219887064212433,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,dfc2c54dc379c4ec4222deccbd11a06da8177a324e902e505a11cae0c70c62ed
plane,paeth,row,vertical,16,5,0.4169625447688275,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,696b05c4a65ce884efce61dd0440e969aa4c9db358072d847433793187021fba
plane,paeth,row,vertical,32,5,0.4169625447688275,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,696b05c4a65ce884efce61dd0440e969aa4c9db358072d847433793187021fba
plane,paeth,row,vertical,64,5,0.4169625447688275,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,696b05c4a65ce884efce61dd0440e969aa4c9db358072d847433793187021fba
plane,paeth,row,vertical,128,5,0.4169625447688275,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,696b05c4a65ce884efce61dd0440e969aa4c9db358072d847433793187021fba
plane,paeth,row,vertical,256,5,0.4169625447688275,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,696b05c4a65ce884efce61dd0440e969aa4c9db358072d847433793187021fba
plane,paeth,serp,traversal,16,5,1.2206943133105297,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,571b986325b10f3a116d38f7c2157a04724dc725a7905a39a70029db6f714198
plane,paeth,serp,traversal,32,5,1.2206943133105297,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,571b986325b10f3a116d38f7c2157a04724dc725a7905a39a70029db6f714198
plane,paeth,serp,traversal,64,5,1.2206943133105297,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,571b986325b10f3a116d38f7c2157a04724dc725a7905a39a70029db6f714198
plane,paeth,serp,traversal,128,5,1.2206943133105297,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,571b986325b10f3a116d38f7c2157a04724dc725a7905a39a70029db6f714198
plane,paeth,serp,traversal,256,5,1.2206943133105297,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,571b986325b10f3a116d38f7c2157a04724dc725a7905a39a70029db6f714198
plane,paeth,serp,horizontal,16,5,1.2206943133105297,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,023a714a0955df28710880dfff1708f13c6d3e1cba9e2d4b19261519ffeb9b5f
plane,paeth,serp,horizontal,32,5,1.2206943133105297,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,023a714a0955df28710880dfff1708f13c6d3e1cba9e2d4b19261519ffeb9b5f
plane,paeth,serp,horizontal,64,5,1.2206943133105297,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,023a714a0955df28710880dfff1708f13c6d3e1cba9e2d4b19261519ffeb9b5f
plane,paeth,serp,horizontal,128,5,1.2206943133105297,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,023a714a0955df28710880dfff1708f13c6d3e1cba9e2d4b19261519ffeb9b5f
plane,paeth,serp,horizontal,256,5,1.2206943133105297,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,023a714a0955df28710880dfff1708f13c6d3e1cba9e2d4b19261519ffeb9b5f
plane,paeth,serp,vertical,16,3,0.23262859027127314,1.0,2048,2048,6384,28672,1.55859375,0.22265625,508b230f117b10ad5a22c281f18e0f29e37ec7194066ff1cf1557efc3a1cc4e0
plane,paeth,serp,vertical,32,3,0.23262859027127314,1.0,2048,2048,6384,28672,1.55859375,0.22265625,508b230f117b10ad5a22c281f18e0f29e37ec7194066ff1cf1557efc3a1cc4e0
plane,paeth,serp,vertical,64,3,0.23262859027127314,1.0,2048,2048,6384,28672,1.55859375,0.22265625,508b230f117b10ad5a22c281f18e0f29e37ec7194066ff1cf1557efc3a1cc4e0
plane,paeth,serp,vertical,128,3,0.23262859027127314,1.0,2048,2048,6384,28672,1.55859375,0.22265625,508b230f117b10ad5a22c281f18e0f29e37ec7194066ff1cf1557efc3a1cc4e0
plane,paeth,serp,vertical,256,3,0.23262859027127314,1.0,2048,2048,6384,28672,1.55859375,0.22265625,508b230f117b10ad5a22c281f18e0f29e37ec7194066ff1cf1557efc3a1cc4e0
plane,paeth,col,traversal,16,5,0.4169625447688275,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,5e7cc003e63d26c3ca2744fd8400ab830c68462a70277a5829d1b572946a9c4d
plane,paeth,col,traversal,32,5,0.4169625447688275,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,5e7cc003e63d26c3ca2744fd8400ab830c68462a70277a5829d1b572946a9c4d
plane,paeth,col,traversal,64,5,0.4169625447688275,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,5e7cc003e63d26c3ca2744fd8400ab830c68462a70277a5829d1b572946a9c4d
plane,paeth,col,traversal,128,5,0.4169625447688275,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,5e7cc003e63d26c3ca2744fd8400ab830c68462a70277a5829d1b572946a9c4d
plane,paeth,col,traversal,256,5,0.4169625447688275,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,5e7cc003e63d26c3ca2744fd8400ab830c68462a70277a5829d1b572946a9c4d
plane,paeth,col,horizontal,16,5,0.45219887064212433,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,21bfb8d87cfa9828d75520bffc2e26fe3622511496236ea489ab284770d80dac
plane,paeth,col,horizontal,32,5,0.45219887064212433,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,21bfb8d87cfa9828d75520bffc2e26fe3622511496236ea489ab284770d80dac
plane,paeth,col,horizontal,64,5,0.45219887064212433,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,21bfb8d87cfa9828d75520bffc2e26fe3622511496236ea489ab284770d80dac
plane,paeth,col,horizontal,128,5,0.45219887064212433,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,21bfb8d87cfa9828d75520bffc2e26fe3622511496236ea489ab284770d80dac
plane,paeth,col,horizontal,256,5,0.45219887064212433,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,21bfb8d87cfa9828d75520bffc2e26fe3622511496236ea489ab284770d80dac
plane,paeth,col,vertical,16,5,0.4169625447688275,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,af1c17fde69a1a66603e73b13db018124736e7d39c90c655e16dca54084ae015
plane,paeth,col,vertical,32,5,0.4169625447688275,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,af1c17fde69a1a66603e73b13db018124736e7d39c90c655e16dca54084ae015
plane,paeth,col,vertical,64,5,0.4169625447688275,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,af1c17fde69a1a66603e73b13db018124736e7d39c90c655e16dca54084ae015
plane,paeth,col,vertical,128,5,0.4169625447688275,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,af1c17fde69a1a66603e73b13db018124736e7d39c90c655e16dca54084ae015
plane,paeth,col,vertical,256,5,0.4169625447688275,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,af1c17fde69a1a66603e73b13db018124736e7d39c90c655e16dca54084ae015
plane,paeth,col_serp,traversal,16,5,0.2848787825502537,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,6cc93b85023cecb7ed4c95db4e22893e0ecf98de2b96dee5c81b613885e4cd9d
plane,paeth,col_serp,traversal,32,5,0.2848787825502537,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,6cc93b85023cecb7ed4c95db4e22893e0ecf98de2b96dee5c81b613885e4cd9d
plane,paeth,col_serp,traversal,64,5,0.2848787825502537,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,6cc93b85023cecb7ed4c95db4e22893e0ecf98de2b96dee5c81b613885e4cd9d
plane,paeth,col_serp,traversal,128,5,0.2848787825502537,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,6cc93b85023cecb7ed4c95db4e22893e0ecf98de2b96dee5c81b613885e4cd9d
plane,paeth,col_serp,traversal,256,5,0.2848787825502537,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,6cc93b85023cecb7ed4c95db4e22893e0ecf98de2b96dee5c81b613885e4cd9d
plane,paeth,col_serp,horizontal,16,3,0.2998555205806053,1.0,2048,2048,6384,28672,1.55859375,0.22265625,b196c45a84b633f7fd1d3a91c6fe4aea718005ee3c9626400155d045c705c156
plane,paeth,col_serp,horizontal,32,3,0.2998555205806053,1.0,2048,2048,6384,28672,1.55859375,0.22265625,b196c45a84b633f7fd1d3a91c6fe4aea718005ee3c9626400155d045c705c156
plane,paeth,col_serp,horizontal,64,3,0.2998555205806053,1.0,2048,2048,6384,28672,1.55859375,0.22265625,b196c45a84b633f7fd1d3a91c6fe4aea718005ee3c9626400155d045c705c156
plane,paeth,col_serp,horizontal,128,3,0.2998555205806053,1.0,2048,2048,6384,28672,1.55859375,0.22265625,b196c45a84b633f7fd1d3a91c6fe4aea718005ee3c9626400155d045c705c156
plane,paeth,col_serp,horizontal,256,3,0.2998555205806053,1.0,2048,2048,6384,28672,1.55859375,0.22265625,b196c45a84b633f7fd1d3a91c6fe4aea718005ee3c9626400155d045c705c156
plane,paeth,col_serp,vertical,16,5,0.2848787825502537,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,601467d9d70902ea3269a24a7af0a5fda9792d52ee2ca2b363c2d84e4a56d906
plane,paeth,col_serp,vertical,32,5,0.2848787825502537,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,601467d9d70902ea3269a24a7af0a5fda9792d52ee2ca2b363c2d84e4a56d906
plane,paeth,col_serp,vertical,64,5,0.2848787825502537,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,601467d9d70902ea3269a24a7af0a5fda9792d52ee2ca2b363c2d84e4a56d906
plane,paeth,col_serp,vertical,128,5,0.2848787825502537,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,601467d9d70902ea3269a24a7af0a5fda9792d52ee2ca2b363c2d84e4a56d906
plane,paeth,col_serp,vertical,256,5,0.2848787825502537,1.0,2048,2048,8464,28672,2.06640625,0.29520089285714285,601467d9d70902ea3269a24a7af0a5fda9792d52ee2ca2b363c2d84e4a56d906
near,left,row,traversal,16,16,4.298670763231631,0.86328125,1768,2048,13768,28672,3.361328125,0.48018973214285715,f1f741a42595fc771f60313fb24127eac3c6c18b2cca4d561309da05416adea7
near,left,row,traversal,32,32,4.298670763231631,0.9921875,2032,2048,13152,28672,3.2109375,0.45870535714285715,06b23f1d6316560e4f3a10f315fc44594ba8e733484e159e773e17c17be2ad0d
near,left,row,traversal,64,36,4.298670763231631,0.99951171875,2047,2048,15113,28672,3.689697265625,0.527099609375,216aacc0640562a78da6fb1e4f753aeddd58b697ab80e11a9efc6a79107ee32b
near,left,row,traversal,128,36,4.298670763231631,0.99951171875,2047,2048,15113,28672,3.689697265625,0.527099609375,216aacc0640562a78da6fb1e4f753aeddd58b697ab80e11a9efc6a79107ee32b
near,left,row,traversal,256,36,4.298670763231631,0.99951171875,2047,2048,15113,28672,3.689697265625,0.527099609375,216aacc0640562a78da6fb1e4f753aeddd58b697ab80e11a9efc6a79107ee32b
near,left,row,horizontal,16,16,4.298670763231631,0.86328125,1768,2048,13768,28672,3.361328125,0.48018973214285715,98d6fedcc1d1eca9ac7ec0358e222723efd22a2dc9ab8f3196813d63d6c4af86
near,left,row,horizontal,32,32,4.298670763231631,0.9921875,2032,2048,13152,28672,3.2109375,0.45870535714285715,d6d3cc0640efc010c02c1b3203a557f7d3c66dadf4d1f6ed859c557dc6c15e51
near,left,row,horizontal,64,36,4.298670763231631,0.99951171875,2047,2048,15113,28672,3.689697265625,0.527099609375,decd3ec24da75b1105c52c06baec3c8b79517c199ceb8c5e10afe2fcb14b21d7
near,left,row,horizontal,128,36,4.298670763231631,0.99951171875,2047,2048,15113,28672,3.689697265625,0.527099609375,decd3ec24da75b1105c52c06baec3c8b79517c199ceb8c5e10afe2fcb14b21d7
near,left,row,horizontal,256,36,4.298670763231631,0.99951171875,2047,2048,15113,28672,3.689697265625,0.527099609375,decd3ec24da75b1105c52c06baec3c8b79517c199ceb8c5e10afe2fcb14b21d7
near,left,row,vertical,16,16,4.455400552162855,0.830078125,1700,2048,14516,28672,3.5439453125,0.5062779017857143,f6b5121971bcb39c1c9fb4b596d6e35d4f7a105ea2b39233ac0fb5c29eea47be
near,left,row,vertical,32,32,4.455400552162855,0.990234375,2028,2048,13192,28672,3.220703125,0.46010044642857145,26ba6492eb4e8125c4e70b8c93f8d5b30788aeb2bbebdf378433ecd044ec6948
near,left,row,vertical,64,41,4.455400552162855,0.99560546875,2039,2048,15265,28672,3.726806640625,0.5324009486607143,6e20a4ed7fc669722d68eae6e33196445d3f5a94747dc4e1ef57ad6de4c5bf94
near,left,row,vertical,128,41,4.455400552162855,0.99560546875,2039,2048,15265,28672,3.726806640625,0.5324009486607143,6e20a4ed7fc669722d68eae6e33196445d3f5a94747dc4e1ef57ad6de4c5bf94
near,left,row,vertical,256,41,4.455400552162855,0.99560546875,2039,2048,15265,28672,3.726806640625,0.5324009486607143,6e20a4ed7fc669722d68eae6e33196445d3f5a94747dc4e1ef57ad6de4c5bf94
near,left,serp,traversal,16,16,5.044706725022444,0.642578125,1316,2048,18740,28672,4.5751953125,0.6535993303571429,e874f500e2d2ba99ab77b53211df01c78ee5fbe34b708939f416670a4f2a57fa
near,left,serp,traversal,32,32,5.044706725022444,0.93115234375,1907,2048,14402,28672,3.51611328125,0.5023018973214286,d345bee07602e00f3179c97fe8de4ef8df22e26b16a5278d715b901e805af3e2
near,left,serp,traversal,64,45,5.044706725022444,1.0,2048,2048,15248,28672,3.72265625,0.5318080357142857,577dbe0d830dc2e5d15bc8defb7f29ee81f1f80e1a34eabbf0378fc5d54c378f
near,left,serp,traversal,128,45,5.044706725022444,1.0,2048,2048,15248,28672,3.72265625,0.5318080357142857,577dbe0d830dc2e5d15bc8defb7f29ee81f1f80e1a34eabbf0378fc5d54c378f
near,left,serp,traversal,256,45,5.044706725022444,1.0,2048,2048,15248,28672,3.72265625,0.5318080357142857,577dbe0d830dc2e5d15bc8defb7f29ee81f1f80e1a34eabbf0378fc5d54c378f
near,left,serp,horizontal,16,16,5.046723395531277,0.6435546875,1318,2048,18718,28672,4.56982421875,0.65283203125,1795dfcb1993f971769b1deea1fc185a19afdd1a3aab789ca0f69c357d74a6e4
near,left,serp,horizontal,32,32,5.046723395531277,0.9287109375,1902,2048,14452,28672,3.5283203125,0.5040457589285714,90f4b10410fb286c3aed5cc0ed80e60d85be282aade007141e99bb385765a3d8
near,left,serp,horizontal,64,46,5.046723395531277,1.0,2048,2048,15264,28672,3.7265625,0.5323660714285714,f9b95748f63f066525e6e0b72c2044b70d99947aeeb567674bac7802bead0e65
near,left,serp,horizontal,128,46,5.046723395531277,1.0,2048,2048,15264,28672,3.7265625,0.5323660714285714,f9b95748f63f066525e6e0b72c2044b70d99947aeeb567674bac7802bead0e65
near,left,serp,horizontal,256,46,5.046723395531277,1.0,2048,2048,15264,28672,3.7265625,0.5323660714285714,f9b95748f63f066525e6e0b72c2044b70d99947aeeb567674bac7802bead0e65
near,left,serp,vertical,16,16,4.437828569593609,0.81787109375,1675,2048,14791,28672,3.611083984375,0.515869140625,49ef1a73bfa05e0515f9df0b94f29d2fd61936a71c0d533a5517f21061e7dfd1
near,left,serp,vertical,32,32,4.437828569593609,0.9951171875,2038,2048,13092,28672,3.1962890625,0.4566127232142857,3d0c9584b8bbb53eb20ea0af91a876cb8478b74525e7984ce7b52d750b64eae4
near,left,serp,vertical,64,39,4.437828569593609,0.99951171875,2047,2048,15161,28672,3.701416015625,0.5287737165178571,19b3947ed6e12ae9db3167d6b784984e1e04130abf6440e3ffc187275ffa1ebf
near,left,serp,vertical,128,39,4.437828569593609,0.99951171875,2047,2048,15161,28672,3.701416015625,0.5287737165178571,19b3947ed6e12ae9db3167d6b784984e1e04130abf6440e3ffc187275ffa1ebf
near,left,serp,vertical,256,39,4.437828569593609,0.99951171875,2047,2048,15161,28672,3.701416015625,0.5287737165178571,19b3947ed6e12ae9db3167d6b784984e1e04130abf6440e3ffc187275ffa1ebf
near,left,col,traversal,16,16,4.377956029300797,0.83837890625,1717,2048,14329,28672,3.498291015625,0.499755859375,805598e4910bfec4a3146ebd60f5fb45bf6b0889e68402540b0dbae340ff1109
near,left,col,traversal,32,28,4.377956029300797,0.9990234375,2046,2048,12948,28672,3.1611328125,0.4515904017857143,5ac96d3c462d3a7a24c2f8c0a35f003c3ab2fd6590827ed5e9544fcad118c3ee
near,left,col,traversal,64,28,4.377956029300797,0.9990234375,2046,2048,12948,28672,3.1611328125,0.4515904017857143,5ac96d3c462d3a7a24c2f8c0a35f003c3ab2fd6590827ed5e9544fcad118c3ee
near,left,col,traversal,128,28,4.377956029300797,0.9990234375,2046,2048,12948,28672,3.1611328125,0.4515904017857143,5ac96d3c462d3a7a24c2f8c0a35f003c3ab2fd6590827ed5e9544fcad118c3ee
near,left,col,traversal,256,28,4.377956029300797,0.9990234375,2046,2048,12948,28672,3.1611328125,0.4515904017857143,5ac96d3c462d3a7a24c2f8c0a35f003c3ab2fd6590827ed5e9544fcad118c3ee
near,left,col,horizontal,16,16,4.130905367648788,0.900390625,1844,2048,12932,28672,3.1572265625,0.45103236607142855,1d3b8f3af5c74e797e505f2983a660f8a358223229c97d5e8736cf3dad0b7ee2
near,left,col,horizontal,32,23,4.130905367648788,1.0,2048,2048,12848,28672,3.13671875,0.44810267857142855,3c58984a92e0bb2c1b33361061d262b2c97cfbe5a092c1ed8ab49576f163b402
near,left,col,horizontal,64,23,4.130905367648788,1.0,2048,2048,12848,28672,3.13671875,0.44810267857142855,3c58984a92e0bb2c1b33361061d262b2c97cfbe5a092c1ed8ab49576f163b402
near,left,col,horizontal,128,23,4.130905367648788,1.0,2048,2048,12848,28672,3.13671875,0.44810267857142855,3c58984a92e0bb2c1b33361061d262b2c97cfbe5a092c1ed8ab49576f163b402
near,left,col,horizontal,256,23,4.130905367648788,1.0,2048,2048,12848,28672,3.13671875,0.44810267857142855,3c58984a92e0bb2c1b33361061d262b2c97cfbe5a092c1ed8ab49576f163b402
near,left,col,vertical,16,16,4.377956029300797,0.83837890625,1717,2048,14329,28672,3.498291015625,0.499755859375,4f609bcb80f5d6c962e951c23c25f10571d868000ab1b74eacc8437bb3001491
near,left,col,vertical,32,28,4.377956029300797,0.9990234375,2046,2048,12948,28672,3.1611328125,0.4515904017857143,d3b7826b537180416ac193bb07d29786e48c1b49fc240d86db5b024d55a34435
near,left,col,vertical,64,28,4.377956029300797,0.9990234375,2046,2048,12948,28672,3.1611328125,0.4515904017857143,d3b7826b537180416ac193bb07d29786e48c1b49fc240d86db5b024d55a34435
near,left,col,vertical,128,28,4.377956029300797,0.9990234375,2046,2048,12948,28672,3.1611328125,0.4515904017857143,d3b7826b537180416ac193bb07d29786e48c1b49fc240d86db5b024d55a34435
near,left,col,vertical,256,28,4.377956029300797,0.9990234375,2046,2048,12948,28672,3.1611328125,0.4515904017857143,d3b7826b537180416ac193bb07d29786e48c1b49fc240d86db5b024d55a34435
near,left,col_serp,traversal,16,16,4.377201621374547,0.83935546875,1719,2048,14307,28672,3.492919921875,0.49898856026785715,4516c348f3b50e6912a333bcdbdfa902f644e9c4170288160a716bf0302b1de4
near,left,col_serp,traversal,32,28,4.377201621374547,0.9990234375,2046,2048,12948,28672,3.1611328125,0.4515904017857143,f0f191966c65a45fbf2dc05c92a4c914cb60c7944e95f68b302667056a64e61b
near,left,col_serp,traversal,64,28,4.377201621374547,0.9990234375,2046,2048,12948,28672,3.1611328125,0.4515904017857143,f0f191966c65a45fbf2dc05c92a4c914cb60c7944e95f68b302667056a64e61b
near,left,col_serp,traversal,128,28,4.377201621374547,0.9990234375,2046,2048,12948,28672,3.1611328125,0.4515904017857143,f0f191966c65a45fbf2dc05c92a4c914cb60c7944e95f68b302667056a64e61b
near,left,col_serp,traversal,256,28,4.377201621374547,0.9990234375,2046,2048,12948,28672,3.1611328125,0.4515904017857143,f0f191966c65a45fbf2dc05c92a4c914cb60c7944e95f68b302667056a64e61b
near,left,col_serp,horizontal,16,16,4.130905367648788,0.900390625,1844,2048,12932,28672,3.1572265625,0.45103236607142855,7c39eb6d15f63b6e22b0dd462cea240ca585b315c74d3e207f37b3f5592d9eb1
